date,store_id,product_id,category,opening_inventory,units_sold,units_ordered,closing_inventory,is_observed,data_version
2022-11-12,S004,P0019,Clothing,102,23,0,79,True,v1
2022-11-13,S004,P0019,Clothing,79,79,155,0,True,v1
2022-11-14,S004,P0019,Clothing,155,117,113,38,True,v1
2022-11-15,S004,P0019,Clothing,151,83,157,68,True,v1
2022-11-16,S004,P0019,Clothing,225,64,0,161,True,v1
2022-11-17,S004,P0019,Clothing,161,100,0,61,True,v1
2022-11-18,S004,P0019,Clothing,61,61,100,0,True,v1
2022-11-19,S004,P0019,Clothing,100,86,84,14,True,v1
2022-11-20,S004,P0019,Clothing,98,77,73,21,True,v1
2022-11-21,S004,P0019,Clothing,94,94,136,0,True,v1
2022-11-22,S004,P0019,Clothing,136,72,94,64,True,v1
2022-11-23,S004,P0019,Clothing,158,77,124,81,True,v1
2022-11-24,S004,P0019,Clothing,205,148,0,57,True,v1
2022-11-25,S004,P0019,Clothing,57,57,86,0,True,v1
2022-11-26,S004,P0019,Clothing,86,86,91,0,True,v1
2022-11-27,S004,P0019,Clothing,91,42,71,49,True,v1
2022-11-28,S004,P0019,Clothing,120,113,117,7,True,v1
2022-11-29,S004,P0019,Clothing,124,59,115,65,True,v1
2022-11-30,S004,P0019,Clothing,180,45,0,135,True,v1
2022-12-01,S004,P0019,Clothing,135,60,95,75,True,v1
2022-12-02,S004,P0019,Clothing,170,86,148,84,True,v1
2022-12-03,S004,P0019,Clothing,232,75,0,157,True,v1
2022-12-04,S004,P0019,Clothing,157,106,84,51,True,v1
2022-12-05,S004,P0019,Clothing,135,91,129,44,True,v1
2022-12-06,S004,P0019,Clothing,173,102,140,71,True,v1
2022-12-07,S004,P0019,Clothing,211,134,167,77,True,v1
2022-12-08,S004,P0019,Clothing,244,90,0,154,True,v1
2022-12-09,S004,P0019,Clothing,154,154,129,0,True,v1
2022-12-10,S004,P0019,Clothing,129,98,108,31,True,v1
2022-12-11,S004,P0019,Clothing,139,90,86,49,True,v1
2022-12-12,S004,P0019,Clothing,135,117,120,18,True,v1
2022-12-13,S004,P0019,Clothing,138,119,111,19,True,v1
2022-12-14,S004,P0019,Clothing,130,111,116,19,True,v1
2022-12-15,S004,P0019,Clothing,135,130,119,5,True,v1
2022-12-16,S004,P0019,Clothing,124,124,125,0,True,v1
2022-12-17,S004,P0019,Clothing,125,125,150,0,True,v1
2022-12-18,S004,P0019,Clothing,150,146,133,4,True,v1
2022-12-19,S004,P0019,Clothing,137,137,186,0,True,v1
2022-12-20,S004,P0019,Clothing,186,114,181,72,True,v1
2022-12-21,S004,P0019,Clothing,253,100,0,153,True,v1
2022-12-22,S004,P0019,Clothing,153,74,97,79,True,v1
2022-12-23,S004,P0019,Clothing,176,101,100,75,True,v1
2022-12-24,S004,P0019,Clothing,175,133,124,42,True,v1
2022-12-25,S004,P0019,Clothing,166,166,211,0,True,v1
2022-12-26,S004,P0019,Clothing,211,79,0,132,True,v1
2022-12-27,S004,P0019,Clothing,132,100,74,32,True,v1
2022-12-28,S004,P0019,Clothing,106,106,138,0,True,v1
2022-12-29,S004,P0019,Clothing,138,68,69,70,True,v1
2022-12-30,S004,P0019,Clothing,139,107,117,32,True,v1
2022-12-31,S004,P0019,Clothing,149,42,0,107,True,v1
2023-01-01,S004,P0019,Clothing,107,71,65,36,True,v1
2023-01-02,S004,P0019,Clothing,101,101,129,0,True,v1
2023-01-03,S004,P0019,Clothing,129,129,259,0,True,v1
2023-01-04,S004,P0019,Clothing,259,35,0,224,True,v1
2023-01-05,S004,P0019,Clothing,224,120,0,104,True,v1
2023-01-06,S004,P0019,Clothing,104,104,195,0,True,v1
2023-01-07,S004,P0019,Clothing,195,111,134,84,True,v1
2023-01-08,S004,P0019,Clothing,218,84,0,134,True,v1
2023-01-09,S004,P0019,Clothing,134,86,144,48,True,v1
2023-01-10,S004,P0019,Clothing,192,110,0,82,True,v1
2023-01-11,S004,P0019,Clothing,82,44,70,38,True,v1
2023-01-12,S004,P0019,Clothing,108,108,103,0,True,v1
2023-01-13,S004,P0019,Clothing,103,103,159,0,True,v1
2023-01-14,S004,P0019,Clothing,159,94,116,65,True,v1
2023-01-15,S004,P0019,Clothing,181,89,144,92,True,v1
2023-01-16,S004,P0019,Clothing,236,101,0,135,True,v1
2023-01-17,S004,P0019,Clothing,135,135,215,0,True,v1
2023-01-18,S004,P0019,Clothing,215,209,246,6,True,v1
2023-01-19,S004,P0019,Clothing,252,152,0,100,True,v1
2023-01-20,S004,P0019,Clothing,100,100,127,0,True,v1
2023-01-21,S004,P0019,Clothing,127,127,130,0,True,v1
2023-01-22,S004,P0019,Clothing,130,78,60,52,True,v1
2023-01-23,S004,P0019,Clothing,112,112,296,0,True,v1
2023-01-24,S004,P0019,Clothing,296,90,0,206,True,v1
2023-01-25,S004,P0019,Clothing,206,119,0,87,True,v1
2023-01-26,S004,P0019,Clothing,87,87,91,0,True,v1
2023-01-27,S004,P0019,Clothing,91,91,123,0,True,v1
2023-01-28,S004,P0019,Clothing,123,96,103,27,True,v1
2023-01-29,S004,P0019,Clothing,130,79,83,51,True,v1
2023-01-30,S004,P0019,Clothing,134,79,90,55,True,v1
2023-01-31,S004,P0019,Clothing,145,82,126,63,True,v1
2023-02-01,S004,P0019,Clothing,189,99,141,90,True,v1
2023-02-02,S004,P0019,Clothing,231,127,0,104,True,v1
2023-02-03,S004,P0019,Clothing,104,72,95,32,True,v1
2023-02-04,S004,P0019,Clothing,127,122,132,5,True,v1
2023-02-05,S004,P0019,Clothing,137,113,203,24,True,v1
2023-02-06,S004,P0019,Clothing,227,55,0,172,True,v1
2023-02-07,S004,P0019,Clothing,172,112,130,60,True,v1
2023-02-08,S004,P0019,Clothing,190,108,159,82,True,v1
2023-02-09,S004,P0019,Clothing,241,141,0,100,True,v1
2023-02-10,S004,P0019,Clothing,100,81,103,19,True,v1
2023-02-11,S004,P0019,Clothing,122,50,0,72,True,v1
2023-02-12,S004,P0019,Clothing,72,72,124,0,True,v1
2023-02-13,S004,P0019,Clothing,124,124,183,0,True,v1
2023-02-14,S004,P0019,Clothing,183,183,151,0,True,v1
2023-02-15,S004,P0019,Clothing,151,132,190,19,True,v1
2023-02-16,S004,P0019,Clothing,209,58,0,151,True,v1
2023-02-17,S004,P0019,Clothing,151,79,0,72,True,v1
2023-02-18,S004,P0019,Clothing,72,72,144,0,True,v1
2023-02-19,S004,P0019,Clothing,144,144,155,0,True,v1
2023-02-20,S004,P0019,Clothing,155,60,102,95,True,v1
2023-02-21,S004,P0019,Clothing,197,93,155,104,True,v1
2023-02-22,S004,P0019,Clothing,259,76,0,183,True,v1
2023-02-23,S004,P0019,Clothing,183,183,169,0,True,v1
2023-02-24,S004,P0019,Clothing,169,139,112,30,True,v1
2023-02-25,S004,P0019,Clothing,142,64,0,78,True,v1
2023-02-26,S004,P0019,Clothing,78,78,193,0,True,v1
2023-02-27,S004,P0019,Clothing,193,125,0,68,True,v1
2023-02-28,S004,P0019,Clothing,68,56,90,12,True,v1
2023-03-01,S004,P0019,Clothing,102,102,153,0,True,v1
2023-03-02,S004,P0019,Clothing,153,58,0,95,True,v1
2023-03-03,S004,P0019,Clothing,95,76,95,19,True,v1
2023-03-04,S004,P0019,Clothing,114,114,159,0,True,v1
2023-03-05,S004,P0019,Clothing,159,154,172,5,True,v1
2023-03-06,S004,P0019,Clothing,177,27,0,150,True,v1
2023-03-07,S004,P0019,Clothing,150,69,110,81,True,v1
2023-03-08,S004,P0019,Clothing,191,37,0,154,True,v1
2023-03-09,S004,P0019,Clothing,154,80,83,74,True,v1
2023-03-10,S004,P0019,Clothing,157,71,0,86,True,v1
2023-03-11,S004,P0019,Clothing,86,53,61,33,True,v1
2023-03-12,S004,P0019,Clothing,94,94,95,0,True,v1
2023-03-13,S004,P0019,Clothing,95,95,118,0,True,v1
2023-03-14,S004,P0019,Clothing,118,118,153,0,True,v1
2023-03-15,S004,P0019,Clothing,153,55,0,98,True,v1
2023-03-16,S004,P0019,Clothing,98,98,145,0,True,v1
2023-03-17,S004,P0019,Clothing,145,62,83,83,True,v1
2023-03-18,S004,P0019,Clothing,166,82,97,84,True,v1
2023-03-19,S004,P0019,Clothing,181,158,178,23,True,v1
2023-03-20,S004,P0019,Clothing,201,100,0,101,True,v1
2023-03-21,S004,P0019,Clothing,101,81,94,20,True,v1
2023-03-22,S004,P0019,Clothing,114,114,99,0,True,v1
2023-03-23,S004,P0019,Clothing,99,99,121,0,True,v1
2023-03-24,S004,P0019,Clothing,121,58,82,63,True,v1
2023-03-25,S004,P0019,Clothing,145,128,149,17,True,v1
2023-03-26,S004,P0019,Clothing,166,51,0,115,True,v1
2023-03-27,S004,P0019,Clothing,115,115,99,0,True,v1
2023-03-28,S004,P0019,Clothing,99,99,145,0,True,v1
2023-03-29,S004,P0019,Clothing,145,85,106,60,True,v1
2023-03-30,S004,P0019,Clothing,166,136,111,30,True,v1
2023-03-31,S004,P0019,Clothing,141,95,82,46,True,v1
2023-04-01,S004,P0019,Clothing,128,81,130,47,True,v1
2023-04-02,S004,P0019,Clothing,177,72,119,105,True,v1
2023-04-03,S004,P0019,Clothing,224,112,0,112,True,v1
2023-04-04,S004,P0019,Clothing,112,45,81,67,True,v1
2023-04-05,S004,P0019,Clothing,148,77,0,71,True,v1
2023-04-06,S004,P0019,Clothing,71,43,60,28,True,v1
2023-04-07,S004,P0019,Clothing,88,88,123,0,True,v1
2023-04-08,S004,P0019,Clothing,123,89,88,34,True,v1
2023-04-09,S004,P0019,Clothing,122,122,109,0,True,v1
2023-04-10,S004,P0019,Clothing,109,109,131,0,True,v1
2023-04-11,S004,P0019,Clothing,131,111,186,20,True,v1
2023-04-12,S004,P0019,Clothing,206,84,0,122,True,v1
2023-04-13,S004,P0019,Clothing,122,71,105,51,True,v1
2023-04-14,S004,P0019,Clothing,156,83,103,73,True,v1
2023-04-15,S004,P0019,Clothing,176,93,0,83,True,v1
2023-04-16,S004,P0019,Clothing,83,52,77,31,True,v1
2023-04-17,S004,P0019,Clothing,108,71,59,37,True,v1
2023-04-18,S004,P0019,Clothing,96,73,87,23,True,v1
2023-04-19,S004,P0019,Clothing,110,110,104,0,True,v1
2023-04-20,S004,P0019,Clothing,104,81,114,23,True,v1
2023-04-21,S004,P0019,Clothing,137,73,113,64,True,v1
2023-04-22,S004,P0019,Clothing,177,31,0,146,True,v1
2023-04-23,S004,P0019,Clothing,146,125,159,21,True,v1
2023-04-24,S004,P0019,Clothing,180,169,125,11,True,v1
2023-04-25,S004,P0019,Clothing,136,136,176,0,True,v1
2023-04-26,S004,P0019,Clothing,176,82,0,94,True,v1
2023-04-27,S004,P0019,Clothing,94,73,98,21,True,v1
2023-04-28,S004,P0019,Clothing,119,119,128,0,True,v1
2023-04-29,S004,P0019,Clothing,128,99,80,29,True,v1
2023-04-30,S004,P0019,Clothing,109,55,61,54,True,v1
2023-05-01,S004,P0019,Clothing,115,69,123,46,True,v1
2023-05-02,S004,P0019,Clothing,169,141,117,28,True,v1
2023-05-03,S004,P0019,Clothing,145,56,99,89,True,v1
2023-05-04,S004,P0019,Clothing,188,38,0,150,True,v1
2023-05-05,S004,P0019,Clothing,150,89,79,61,True,v1
2023-05-06,S004,P0019,Clothing,140,78,96,62,True,v1
2023-05-07,S004,P0019,Clothing,158,85,93,73,True,v1
2023-05-08,S004,P0019,Clothing,166,95,0,71,True,v1
2023-05-09,S004,P0019,Clothing,71,63,57,8,True,v1
2023-05-10,S004,P0019,Clothing,65,65,128,0,True,v1
2023-05-11,S004,P0019,Clothing,128,96,97,32,True,v1
2023-05-12,S004,P0019,Clothing,129,83,67,46,True,v1
2023-05-13,S004,P0019,Clothing,113,79,105,34,True,v1
2023-05-14,S004,P0019,Clothing,139,91,112,48,True,v1
2023-05-15,S004,P0019,Clothing,160,159,124,1,True,v1
2023-05-16,S004,P0019,Clothing,125,85,87,40,True,v1
2023-05-17,S004,P0019,Clothing,127,127,194,0,True,v1
2023-05-18,S004,P0019,Clothing,194,49,0,145,True,v1
2023-05-19,S004,P0019,Clothing,145,79,81,66,True,v1
2023-05-20,S004,P0019,Clothing,147,71,93,76,True,v1
2023-05-21,S004,P0019,Clothing,169,94,88,75,True,v1
2023-05-22,S004,P0019,Clothing,163,77,96,86,True,v1
2023-05-23,S004,P0019,Clothing,182,78,0,104,True,v1
2023-05-24,S004,P0019,Clothing,104,104,100,0,True,v1
2023-05-25,S004,P0019,Clothing,100,62,69,38,True,v1
2023-05-26,S004,P0019,Clothing,107,73,109,34,True,v1
2023-05-27,S004,P0019,Clothing,143,143,134,0,True,v1
2023-05-28,S004,P0019,Clothing,134,93,113,41,True,v1
2023-05-29,S004,P0019,Clothing,154,27,0,127,True,v1
2023-05-30,S004,P0019,Clothing,127,101,91,26,True,v1
2023-05-31,S004,P0019,Clothing,117,117,129,0,True,v1
2023-06-01,S004,P0019,Clothing,129,47,59,82,True,v1
2023-06-02,S004,P0019,Clothing,141,58,0,83,True,v1
2023-06-03,S004,P0019,Clothing,83,83,138,0,True,v1
2023-06-04,S004,P0019,Clothing,138,11,0,127,True,v1
2023-06-05,S004,P0019,Clothing,127,87,107,40,True,v1
2023-06-06,S004,P0019,Clothing,147,71,0,76,True,v1
2023-06-07,S004,P0019,Clothing,76,76,127,0,True,v1
2023-06-08,S004,P0019,Clothing,127,64,92,63,True,v1
2023-06-09,S004,P0019,Clothing,155,104,104,51,True,v1
2023-06-10,S004,P0019,Clothing,155,142,122,13,True,v1
2023-06-11,S004,P0019,Clothing,135,114,179,21,True,v1
2023-06-12,S004,P0019,Clothing,200,54,0,146,True,v1
2023-06-13,S004,P0019,Clothing,146,54,0,92,True,v1
2023-06-14,S004,P0019,Clothing,92,92,108,0,True,v1
2023-06-15,S004,P0019,Clothing,108,108,103,0,True,v1
2023-06-16,S004,P0019,Clothing,103,72,95,31,True,v1
2023-06-17,S004,P0019,Clothing,126,41,0,85,True,v1
2023-06-18,S004,P0019,Clothing,85,85,102,0,True,v1
2023-06-19,S004,P0019,Clothing,102,102,86,0,True,v1
2023-06-20,S004,P0019,Clothing,86,86,93,0,True,v1
2023-06-21,S004,P0019,Clothing,93,72,86,21,True,v1
2023-06-22,S004,P0019,Clothing,107,78,67,29,True,v1
2023-06-23,S004,P0019,Clothing,96,96,171,0,True,v1
2023-06-24,S004,P0019,Clothing,171,74,117,97,True,v1
2023-06-25,S004,P0019,Clothing,214,68,0,146,True,v1
2023-06-26,S004,P0019,Clothing,146,119,130,27,True,v1
2023-06-27,S004,P0019,Clothing,157,141,168,16,True,v1
2023-06-28,S004,P0019,Clothing,184,113,0,71,True,v1
2023-06-29,S004,P0019,Clothing,71,61,99,10,True,v1
2023-06-30,S004,P0019,Clothing,109,73,97,36,True,v1
2023-07-01,S004,P0019,Clothing,133,92,101,41,True,v1
2023-07-02,S004,P0019,Clothing,142,142,142,0,True,v1
2023-07-03,S004,P0019,Clothing,142,89,155,53,True,v1
2023-07-04,S004,P0019,Clothing,208,54,0,154,True,v1
2023-07-05,S004,P0019,Clothing,154,64,106,90,True,v1
2023-07-06,S004,P0019,Clothing,196,83,0,113,True,v1
2023-07-07,S004,P0019,Clothing,113,112,124,1,True,v1
2023-07-08,S004,P0019,Clothing,125,86,112,39,True,v1
2023-07-09,S004,P0019,Clothing,151,112,214,39,True,v1
2023-07-10,S004,P0019,Clothing,253,86,0,167,True,v1
2023-07-11,S004,P0019,Clothing,167,130,125,37,True,v1
2023-07-12,S004,P0019,Clothing,162,93,0,69,True,v1
2023-07-13,S004,P0019,Clothing,69,69,113,0,True,v1
2023-07-14,S004,P0019,Clothing,113,60,111,53,True,v1
2023-07-15,S004,P0019,Clothing,164,164,192,0,True,v1
2023-07-16,S004,P0019,Clothing,192,63,0,129,True,v1
2023-07-17,S004,P0019,Clothing,129,129,187,0,True,v1
2023-07-18,S004,P0019,Clothing,187,117,0,70,True,v1
2023-07-19,S004,P0019,Clothing,70,70,109,0,True,v1
2023-07-20,S004,P0019,Clothing,109,109,92,0,True,v1
2023-07-21,S004,P0019,Clothing,92,62,95,30,True,v1
2023-07-22,S004,P0019,Clothing,125,65,88,60,True,v1
2023-07-23,S004,P0019,Clothing,148,148,181,0,True,v1
2023-07-24,S004,P0019,Clothing,181,181,206,0,True,v1
2023-07-25,S004,P0019,Clothing,206,176,138,30,True,v1
2023-07-26,S004,P0019,Clothing,168,89,0,79,True,v1
2023-07-27,S004,P0019,Clothing,79,78,89,1,True,v1
2023-07-28,S004,P0019,Clothing,90,90,168,0,True,v1
2023-07-29,S004,P0019,Clothing,168,73,113,95,True,v1
2023-07-30,S004,P0019,Clothing,208,102,0,106,True,v1
2023-07-31,S004,P0019,Clothing,106,102,122,4,True,v1
2023-08-01,S004,P0019,Clothing,126,88,86,38,True,v1
2023-08-02,S004,P0019,Clothing,124,124,149,0,True,v1
2023-08-03,S004,P0019,Clothing,149,60,0,89,True,v1
2023-08-04,S004,P0019,Clothing,89,89,127,0,True,v1
2023-08-05,S004,P0019,Clothing,127,127,116,0,True,v1
2023-08-06,S004,P0019,Clothing,116,64,98,52,True,v1
2023-08-07,S004,P0019,Clothing,150,81,88,69,True,v1
2023-08-08,S004,P0019,Clothing,157,121,111,36,True,v1
2023-08-09,S004,P0019,Clothing,147,147,132,0,True,v1
2023-08-10,S004,P0019,Clothing,132,132,208,0,True,v1
2023-08-11,S004,P0019,Clothing,208,100,0,108,True,v1
2023-08-12,S004,P0019,Clothing,108,33,54,75,True,v1
2023-08-13,S004,P0019,Clothing,129,31,0,98,True,v1
2023-08-14,S004,P0019,Clothing,98,98,141,0,True,v1
2023-08-15,S004,P0019,Clothing,141,73,70,68,True,v1
2023-08-16,S004,P0019,Clothing,138,78,97,60,True,v1
2023-08-17,S004,P0019,Clothing,157,49,0,108,True,v1
2023-08-18,S004,P0019,Clothing,108,23,0,85,True,v1
2023-08-19,S004,P0019,Clothing,85,63,89,22,True,v1
2023-08-20,S004,P0019,Clothing,111,62,81,49,True,v1
2023-08-21,S004,P0019,Clothing,130,54,0,76,True,v1
2023-08-22,S004,P0019,Clothing,76,76,119,0,True,v1
2023-08-23,S004,P0019,Clothing,119,37,63,82,True,v1
2023-08-24,S004,P0019,Clothing,145,145,165,0,True,v1
2023-08-25,S004,P0019,Clothing,165,59,0,106,True,v1
2023-08-26,S004,P0019,Clothing,106,106,115,0,True,v1
2023-08-27,S004,P0019,Clothing,115,49,86,66,True,v1
2023-08-28,S004,P0019,Clothing,152,116,127,36,True,v1
2023-08-29,S004,P0019,Clothing,163,76,111,87,True,v1
2023-08-30,S004,P0019,Clothing,198,78,0,120,True,v1
2023-08-31,S004,P0019,Clothing,120,65,66,55,True,v1
2023-09-01,S004,P0019,Clothing,121,69,90,52,True,v1
2023-09-02,S004,P0019,Clothing,142,98,74,44,True,v1
2023-09-03,S004,P0019,Clothing,118,63,85,55,True,v1
2023-09-04,S004,P0019,Clothing,140,106,97,34,True,v1
2023-09-05,S004,P0019,Clothing,131,91,85,40,True,v1
2023-09-06,S004,P0019,Clothing,125,123,102,2,True,v1
2023-09-07,S004,P0019,Clothing,104,104,193,0,True,v1
2023-09-08,S004,P0019,Clothing,193,69,0,124,True,v1
2023-09-09,S004,P0019,Clothing,124,124,115,0,True,v1
2023-09-10,S004,P0019,Clothing,115,90,86,25,True,v1
2023-09-11,S004,P0019,Clothing,111,94,125,17,True,v1
2023-09-12,S004,P0019,Clothing,142,73,0,69,True,v1
2023-09-13,S004,P0019,Clothing,69,69,70,0,True,v1
2023-09-14,S004,P0019,Clothing,70,70,178,0,True,v1
2023-09-15,S004,P0019,Clothing,178,106,0,72,True,v1
2023-09-16,S004,P0019,Clothing,72,40,50,32,True,v1
2023-09-17,S004,P0019,Clothing,82,82,85,0,True,v1
2023-09-18,S004,P0019,Clothing,85,85,113,0,True,v1
2023-09-19,S004,P0019,Clothing,113,72,107,41,True,v1
2023-09-20,S004,P0019,Clothing,148,148,182,0,True,v1
2023-09-21,S004,P0019,Clothing,182,66,0,116,True,v1
2023-09-22,S004,P0019,Clothing,116,96,97,20,True,v1
2023-09-23,S004,P0019,Clothing,117,113,124,4,True,v1
2023-09-24,S004,P0019,Clothing,128,113,174,15,True,v1
2023-09-25,S004,P0019,Clothing,189,73,0,116,True,v1
2023-09-26,S004,P0019,Clothing,116,50,0,66,True,v1
2023-09-27,S004,P0019,Clothing,66,66,159,0,True,v1
2023-09-28,S004,P0019,Clothing,159,52,0,107,True,v1
2023-09-29,S004,P0019,Clothing,107,66,54,41,True,v1
2023-09-30,S004,P0019,Clothing,95,45,52,50,True,v1
2023-10-01,S004,P0019,Clothing,102,75,94,27,True,v1
2023-10-02,S004,P0019,Clothing,121,70,80,51,True,v1
2023-10-03,S004,P0019,Clothing,131,131,133,0,True,v1
2023-10-04,S004,P0019,Clothing,133,103,91,30,True,v1
2023-10-05,S004,P0019,Clothing,121,73,123,48,True,v1
2023-10-06,S004,P0019,Clothing,171,93,120,78,True,v1
2023-10-07,S004,P0019,Clothing,198,86,115,112,True,v1
2023-10-08,S004,P0019,Clothing,227,183,180,44,True,v1
2023-10-09,S004,P0019,Clothing,224,116,131,108,True,v1
2023-10-10,S004,P0019,Clothing,239,80,0,159,True,v1
2023-10-11,S004,P0019,Clothing,159,41,0,118,True,v1
2023-10-12,S004,P0019,Clothing,118,69,104,49,True,v1
2023-10-13,S004,P0019,Clothing,153,96,107,57,True,v1
2023-10-14,S004,P0019,Clothing,164,106,107,58,True,v1
2023-10-15,S004,P0019,Clothing,165,91,127,74,True,v1
2023-10-16,S004,P0019,Clothing,201,71,0,130,True,v1
2023-10-17,S004,P0019,Clothing,130,92,98,38,True,v1
2023-10-18,S004,P0019,Clothing,136,90,75,46,True,v1
2023-10-19,S004,P0019,Clothing,121,92,93,29,True,v1
2023-10-20,S004,P0019,Clothing,122,16,0,106,True,v1
2023-10-21,S004,P0019,Clothing,106,106,184,0,True,v1
2023-10-22,S004,P0019,Clothing,184,100,172,84,True,v1
2023-10-23,S004,P0019,Clothing,256,86,0,170,True,v1
2023-10-24,S004,P0019,Clothing,170,89,0,81,True,v1
2023-10-25,S004,P0019,Clothing,81,81,130,0,True,v1
2023-10-26,S004,P0019,Clothing,130,130,170,0,True,v1
2023-10-27,S004,P0019,Clothing,170,92,100,78,True,v1
2023-10-28,S004,P0019,Clothing,178,133,163,45,True,v1
2023-10-29,S004,P0019,Clothing,208,18,0,190,True,v1
2023-10-30,S004,P0019,Clothing,190,65,0,125,True,v1
2023-10-31,S004,P0019,Clothing,125,125,117,0,True,v1
2023-11-01,S004,P0019,Clothing,117,88,114,29,True,v1
2023-11-02,S004,P0019,Clothing,143,115,203,28,True,v1
2023-11-03,S004,P0019,Clothing,231,77,0,154,True,v1
2023-11-04,S004,P0019,Clothing,154,69,0,85,True,v1
2023-11-05,S004,P0019,Clothing,85,85,106,0,True,v1
2023-11-06,S004,P0019,Clothing,106,80,124,26,True,v1
2023-11-07,S004,P0019,Clothing,150,58,90,92,True,v1
2023-11-08,S004,P0019,Clothing,182,76,0,106,True,v1
2023-11-09,S004,P0019,Clothing,106,54,98,52,True,v1
2023-11-10,S004,P0019,Clothing,150,150,188,0,True,v1
2023-11-11,S004,P0019,Clothing,188,116,132,72,True,v1
2023-11-12,S004,P0019,Clothing,204,104,0,100,True,v1
2023-11-13,S004,P0019,Clothing,100,100,131,0,True,v1
2023-11-14,S004,P0019,Clothing,131,84,122,47,True,v1
2023-11-15,S004,P0019,Clothing,169,129,209,40,True,v1
2023-11-16,S004,P0019,Clothing,249,143,0,106,True,v1
2023-11-17,S004,P0019,Clothing,106,84,89,22,True,v1
2023-11-18,S004,P0019,Clothing,111,111,157,0,True,v1
2023-11-19,S004,P0019,Clothing,157,94,94,63,True,v1
2023-11-20,S004,P0019,Clothing,157,57,85,100,True,v1
2023-11-21,S004,P0019,Clothing,185,183,181,2,True,v1
2023-11-22,S004,P0019,Clothing,183,135,123,48,True,v1
2023-11-23,S004,P0019,Clothing,171,102,0,69,True,v1
2023-11-24,S004,P0019,Clothing,69,69,137,0,True,v1
2023-11-25,S004,P0019,Clothing,137,105,74,32,True,v1
2023-11-26,S004,P0019,Clothing,106,106,155,0,True,v1
2023-11-27,S004,P0019,Clothing,155,155,122,0,True,v1
2023-11-28,S004,P0019,Clothing,122,64,80,58,True,v1
2023-11-29,S004,P0019,Clothing,138,102,96,36,True,v1
2023-11-30,S004,P0019,Clothing,132,100,107,32,True,v1
2023-12-01,S004,P0019,Clothing,139,72,102,67,True,v1
2023-12-02,S004,P0019,Clothing,169,169,154,0,True,v1
2023-12-03,S004,P0019,Clothing,154,29,0,125,True,v1
2023-12-04,S004,P0019,Clothing,125,89,118,36,True,v1
2023-12-05,S004,P0019,Clothing,154,154,145,0,True,v1
2023-12-06,S004,P0019,Clothing,145,109,105,36,True,v1
2023-12-07,S004,P0019,Clothing,141,90,92,51,True,v1
2023-12-08,S004,P0019,Clothing,143,88,97,55,True,v1
2023-12-09,S004,P0019,Clothing,152,115,122,37,True,v1
2023-12-10,S004,P0019,Clothing,159,134,129,25,True,v1
2023-12-11,S004,P0019,Clothing,154,90,91,64,True,v1
2023-12-12,S004,P0019,Clothing,155,155,149,0,True,v1
2023-12-13,S004,P0019,Clothing,149,80,0,69,True,v1
2023-12-14,S004,P0019,Clothing,69,69,150,0,True,v1
2023-12-15,S004,P0019,Clothing,150,88,103,62,True,v1
2023-12-16,S004,P0019,Clothing,165,136,149,29,True,v1
2023-12-17,S004,P0019,Clothing,178,131,168,47,True,v1
2023-12-18,S004,P0019,Clothing,215,115,0,100,True,v1
2023-12-19,S004,P0019,Clothing,100,70,102,30,True,v1
2023-12-20,S004,P0019,Clothing,132,106,84,26,True,v1
2023-12-21,S004,P0019,Clothing,110,110,134,0,True,v1
2023-12-22,S004,P0019,Clothing,134,89,84,45,True,v1
2023-12-23,S004,P0019,Clothing,129,129,170,0,True,v1
2023-12-24,S004,P0019,Clothing,170,105,86,65,True,v1
2023-12-25,S004,P0019,Clothing,151,151,261,0,True,v1
2023-12-26,S004,P0019,Clothing,261,157,0,104,True,v1
2023-12-27,S004,P0019,Clothing,104,104,164,0,True,v1
2023-12-28,S004,P0019,Clothing,164,102,160,62,True,v1
2023-12-29,S004,P0019,Clothing,222,97,0,125,True,v1
2023-12-30,S004,P0019,Clothing,125,125,175,0,True,v1
2023-12-31,S004,P0019,Clothing,175,123,111,52,True,v1
2024-01-01,S004,P0019,Clothing,163,163,147,0,True,v1
2024-01-02,S004,P0019,Clothing,147,45,0,102,True,v1
2024-01-03,S004,P0019,Clothing,102,102,181,0,True,v1
2024-01-04,S004,P0019,Clothing,181,95,0,86,True,v1
2024-01-05,S004,P0019,Clothing,86,86,130,0,True,v1
2024-01-06,S004,P0019,Clothing,130,113,161,17,True,v1
2024-01-07,S004,P0019,Clothing,178,160,156,18,True,v1
