as_of_date,store_id,product_id,category,inventory_date,current_inventory,in_transit_inventory,lead_time_days,effective_lead_time_days,forecast_during_lead_time,forecast_7d_total,safety_stock,error_std,avg_daily_units_sold,coverage_days,inventory_status,suggested_replenishment,forecast_status,recommendation_status,message,data_version,model_version,calculated_at
2024-01-26,S004,P0020,Furniture,2024-01-26,255,0,1,1,54.8,402.3,57.5,24.69845482513793,60.52,4.2,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S004,P0020,Furniture,2024-01-27,209,0,1,1,50.8,404.5,56.6,24.283386562694247,60.63,3.4,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-28,S004,P0020,Furniture,2024-01-28,149,0,1,1,63.6,410.8,56.6,24.283386562694247,60.72,2.5,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-29,S004,P0020,Furniture,2024-01-29,79,0,1,1,49.3,375.3,56.6,24.283386562694247,60.76,1.3,critical,27,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-30,S004,P0020,Furniture,2024-01-30,0,0,1,1,54.1,403.3,56.6,24.283386562694247,61.06,0.0,critical,111,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S005,P0001,Groceries,2023-12-28,36,0,1,1,93.4,607.4,2.3,1.0,92.99,0.4,critical,60,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S005,P0001,Groceries,2023-12-29,181,0,1,1,74.1,553.6,64.2,27.5435643847901,92.79,2.0,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S005,P0001,Groceries,2023-12-30,150,0,1,1,74.7,500.8,66.9,28.700640823721205,91.69,1.6,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S005,P0001,Groceries,2023-12-31,83,0,1,1,70.1,460.9,56.7,24.31751080091015,90.58,0.9,critical,44,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S005,P0001,Groceries,2024-01-01,15,0,1,1,50.6,371.1,71.9,30.85334396067163,90.63,0.2,critical,108,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S005,P0001,Groceries,2024-01-02,111,0,1,1,54.7,360.7,69.3,29.744267503864357,90.54,1.2,critical,14,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S005,P0001,Groceries,2024-01-03,271,0,1,1,52.4,369.3,70.2,30.143173510794174,90.32,3.0,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S005,P0001,Groceries,2024-01-04,202,0,1,1,53.8,368.9,65.0,27.908831135939444,89.08,2.3,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S005,P0001,Groceries,2024-01-05,126,0,1,1,47.7,369.5,66.3,28.473686205373365,89.27,1.4,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S005,P0001,Groceries,2024-01-06,73,0,1,1,53.0,364.4,63.9,27.43023083167545,89.12,0.8,critical,44,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S005,P0001,Groceries,2024-01-07,169,0,1,1,57.4,374.5,66.4,28.47698629669644,89.18,1.9,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S005,P0001,Groceries,2024-01-08,100,0,1,1,48.8,363.9,65.9,28.263991876087086,89.19,1.1,critical,15,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S005,P0001,Groceries,2024-01-09,0,0,1,1,61.3,398.9,70.3,30.19247707439433,89.23,0.0,critical,132,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S005,P0001,Groceries,2024-01-10,141,0,1,1,52.6,365.4,89.1,38.23114471444346,89.07,1.6,critical,1,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S005,P0001,Groceries,2024-01-11,347,0,1,1,57.7,394.7,95.5,40.99530162847988,89.98,3.9,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S005,P0001,Groceries,2024-01-12,198,0,1,1,58.0,457.8,94.3,40.46051709968462,91.1,2.2,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S005,P0001,Groceries,2024-01-13,56,0,1,1,73.5,516.0,91.5,39.25690019258912,92.29,0.6,critical,109,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S005,P0001,Groceries,2024-01-14,0,0,1,1,76.1,509.7,89.0,38.20168571550549,92.18,0.0,critical,166,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S005,P0001,Groceries,2024-01-15,234,0,1,1,71.6,529.4,93.9,40.31997485451518,93.0,2.5,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S005,P0001,Groceries,2024-01-16,151,0,1,1,77.7,517.7,92.7,39.77060271974809,93.3,1.6,critical,20,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S005,P0001,Groceries,2024-01-17,125,0,1,1,73.4,507.9,90.6,38.88961056633424,92.62,1.3,critical,40,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S005,P0001,Groceries,2024-01-18,175,0,1,1,77.6,517.3,88.5,37.96637196255158,92.33,1.9,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S005,P0001,Groceries,2024-01-19,109,0,1,1,60.6,476.5,86.6,37.18181055841,92.47,1.2,critical,39,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S005,P0001,Groceries,2024-01-20,308,0,1,1,65.5,449.8,90.3,38.750937159137415,92.62,3.3,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S005,P0001,Groceries,2024-01-21,209,0,1,1,71.2,476.3,89.7,38.51083590646327,93.16,2.2,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S005,P0001,Groceries,2024-01-22,66,0,1,1,69.7,511.5,114.7,49.237362011467916,94.58,0.7,critical,119,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S005,P0001,Groceries,2024-01-23,324,0,1,1,73.7,504.5,113.2,48.566420672593274,93.71,3.5,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S005,P0001,Groceries,2024-01-24,71,0,1,1,93.0,644.1,111.1,47.69666316533671,96.52,0.7,critical,134,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S005,P0001,Groceries,2024-01-25,0,0,1,1,92.6,631.7,112.0,48.063428382555436,95.64,0.0,critical,205,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S005,P0001,Groceries,2024-01-26,299,0,1,1,78.5,630.9,110.2,47.27981938584299,95.06,3.1,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S005,P0001,Groceries,2024-01-27,243,0,1,1,89.8,616.6,108.3,46.49041517807926,94.54,2.6,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-28,S005,P0001,Groceries,2024-01-28,117,0,1,1,93.4,636.6,108.3,46.49041517807926,94.7,1.2,critical,85,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-29,S005,P0001,Groceries,2024-01-29,18,0,1,1,79.8,601.7,108.3,46.49041517807926,94.97,0.2,critical,171,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-30,S005,P0001,Groceries,2024-01-30,199,0,1,1,91.8,605.2,108.3,46.49041517807926,93.81,2.1,low,2,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S005,P0002,Electronics,2023-12-28,362,0,2,2,144.3,500.9,3.3,1.0,82.77,4.4,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S005,P0002,Electronics,2023-12-29,331,0,2,2,130.5,453.8,66.8,20.277871176796367,82.51,4.0,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S005,P0002,Electronics,2023-12-30,304,0,2,2,118.6,412.6,58.5,17.768226876112596,81.56,3.7,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S005,P0002,Electronics,2023-12-31,255,0,2,2,110.0,390.8,104.2,31.6305080672444,80.88,3.2,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S005,P0002,Electronics,2024-01-01,208,0,2,2,95.2,324.4,92.4,28.0363390881365,80.57,2.6,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S005,P0002,Electronics,2024-01-02,116,0,2,2,104.5,357.7,83.0,25.17370914350946,80.28,1.4,critical,72,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S005,P0002,Electronics,2024-01-03,66,273,2,2,95.5,333.3,80.2,24.329649749179367,80.02,4.2,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S005,P0002,Electronics,2024-01-04,15,0,2,2,93.6,322.6,76.7,23.28022842862863,79.78,0.2,critical,156,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S005,P0002,Electronics,2024-01-05,224,0,2,2,92.3,320.5,81.0,24.59059010402462,80.07,2.8,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S005,P0002,Electronics,2024-01-06,197,264,2,2,84.5,298.8,76.4,23.189468959406376,79.41,5.8,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S005,P0002,Electronics,2024-01-07,123,0,2,2,85.2,301.3,141.9,43.055532433665554,79.8,1.5,critical,105,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S005,P0002,Electronics,2024-01-08,343,0,2,2,87.4,295.0,135.3,41.052873847793855,80.06,4.3,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S005,P0002,Electronics,2024-01-09,175,0,2,2,101.0,346.0,129.5,39.30977184319322,81.4,2.1,low,56,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S005,P0002,Electronics,2024-01-10,121,395,2,2,98.6,344.1,124.5,37.78369934704758,81.14,6.4,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S005,P0002,Electronics,2024-01-11,63,0,2,2,99.2,352.1,120.7,36.63931918807266,81.48,0.8,critical,157,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S005,P0002,Electronics,2024-01-12,396,0,2,2,99.6,353.3,118.5,35.966365849150264,81.47,4.9,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S005,P0002,Electronics,2024-01-13,350,0,2,2,105.3,373.1,122.3,37.11499625415507,81.63,4.3,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S005,P0002,Electronics,2024-01-14,266,0,2,2,113.3,386.3,119.3,36.20908448922907,82.33,3.2,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S005,P0002,Electronics,2024-01-15,144,0,2,2,134.3,448.9,117.9,35.773052094477244,83.0,1.7,critical,109,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S005,P0002,Electronics,2024-01-16,57,560,2,2,117.7,413.7,119.2,36.17871716001207,83.34,7.4,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S005,P0002,Electronics,2024-01-17,7,0,2,2,118.8,413.9,121.0,36.730208922651464,83.36,0.1,critical,233,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S005,P0002,Electronics,2024-01-18,449,0,2,2,128.4,455.5,118.3,35.91215399802384,84.28,5.3,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S005,P0002,Electronics,2024-01-19,423,0,2,2,123.5,443.9,117.7,35.728872804060416,84.01,5.0,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S005,P0002,Electronics,2024-01-20,335,0,2,2,136.6,479.4,115.8,35.155120429904464,84.72,4.0,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S005,P0002,Electronics,2024-01-21,289,0,2,2,137.0,460.0,113.4,34.41601992727936,84.63,3.4,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S005,P0002,Electronics,2024-01-22,183,0,2,2,135.3,462.3,112.7,34.188630772433044,85.62,2.1,low,65,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S005,P0002,Electronics,2024-01-23,107,323,2,2,128.7,451.5,114.2,34.642997458590735,85.7,5.0,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S005,P0002,Electronics,2024-01-24,54,0,2,2,129.9,453.0,112.4,34.102132467589655,85.74,0.6,critical,189,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S005,P0002,Electronics,2024-01-25,256,0,2,2,126.5,460.2,110.9,33.64959470387024,86.31,3.0,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S005,P0002,Electronics,2024-01-26,194,0,2,2,132.3,474.2,109.3,33.18005218410557,86.04,2.3,low,48,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S005,P0002,Electronics,2024-01-27,97,274,2,2,137.9,490.1,108.8,33.007382882994186,86.79,4.3,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-28,S005,P0002,Electronics,2024-01-28,0,0,2,2,150.5,514.8,108.8,33.007382882994186,87.04,0.0,critical,260,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-29,S005,P0002,Electronics,2024-01-29,156,301,2,2,146.2,509.9,108.8,33.007382882994186,87.81,5.2,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-30,S005,P0002,Electronics,2024-01-30,34,0,2,2,151.7,537.0,108.8,33.007382882994186,88.7,0.4,critical,227,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S005,P0003,Toys,2023-12-28,92,0,0,1,62.2,427.8,2.3,1.0,78.4,1.2,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S005,P0003,Toys,2023-12-29,78,0,0,1,56.8,374.2,56.3,24.171253642520234,77.5,1.0,critical,36,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S005,P0003,Toys,2023-12-30,111,0,0,1,57.6,348.5,39.9,17.106896106833577,76.93,1.4,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S005,P0003,Toys,2023-12-31,75,0,0,1,44.6,320.5,33.7,14.46073868100277,75.96,1.0,critical,4,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S005,P0003,Toys,2024-01-01,115,0,0,1,37.1,265.4,46.6,19.99013924934367,75.31,1.5,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S005,P0003,Toys,2024-01-02,95,0,0,1,35.6,255.6,42.0,18.02963991224552,74.17,1.3,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S005,P0003,Toys,2024-01-03,52,0,0,1,37.3,256.8,40.2,17.261752294158104,73.9,0.7,critical,26,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S005,P0003,Toys,2024-01-04,83,0,0,1,34.3,237.8,48.8,20.936675508295423,72.9,1.1,critical,1,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S005,P0003,Toys,2024-01-05,104,0,0,1,32.5,219.3,45.7,19.634329191947902,72.89,1.4,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S005,P0003,Toys,2024-01-06,47,0,0,1,36.5,218.2,43.4,18.642251334585044,73.36,0.6,critical,33,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S005,P0003,Toys,2024-01-07,99,0,0,1,27.9,202.2,57.0,24.44496467207028,72.97,1.4,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S005,P0003,Toys,2024-01-08,78,0,0,1,27.5,194.8,73.1,31.388045079464963,72.76,1.1,critical,23,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S005,P0003,Toys,2024-01-09,59,0,0,1,28.8,204.0,71.3,30.614951750776306,72.56,0.8,critical,42,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S005,P0003,Toys,2024-01-10,71,0,0,1,31.8,218.9,80.1,34.39908838912541,73.12,1.0,critical,41,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S005,P0003,Toys,2024-01-11,180,0,0,1,30.1,208.6,84.0,36.04007242359276,72.84,2.5,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S005,P0003,Toys,2024-01-12,86,0,0,1,38.5,255.6,82.6,35.465925613336765,73.56,1.2,critical,36,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S005,P0003,Toys,2024-01-13,0,0,0,1,42.3,277.1,83.6,35.8979161327426,74.3,0.0,critical,126,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S005,P0003,Toys,2024-01-14,27,0,0,1,41.0,314.8,81.2,34.83705884724858,74.64,0.4,critical,96,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S005,P0003,Toys,2024-01-15,30,0,0,1,52.3,368.5,78.9,33.86939819727078,75.06,0.4,critical,102,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S005,P0003,Toys,2024-01-16,56,0,0,1,52.0,374.1,79.1,33.93367205778555,75.01,0.7,critical,76,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S005,P0003,Toys,2024-01-17,72,0,0,1,49.4,359.5,78.6,33.716318822684734,75.47,1.0,critical,56,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S005,P0003,Toys,2024-01-18,127,0,0,1,57.2,375.6,78.9,33.846146675359044,75.66,1.7,critical,10,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S005,P0003,Toys,2024-01-19,99,0,0,1,49.8,331.3,77.1,33.102213462944,75.63,1.3,critical,28,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S005,P0003,Toys,2024-01-20,0,0,0,1,54.9,352.9,80.8,34.68580575041862,76.19,0.0,critical,136,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S005,P0003,Toys,2024-01-21,55,0,0,1,47.5,352.5,79.1,33.96337516688102,76.08,0.7,critical,72,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S005,P0003,Toys,2024-01-22,0,0,0,1,55.5,387.2,87.0,37.33732457804006,77.03,0.0,critical,143,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S005,P0003,Toys,2024-01-23,145,0,0,1,56.8,399.5,85.4,36.63396014723459,77.21,1.9,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S005,P0003,Toys,2024-01-24,0,0,0,1,57.0,431.5,84.6,36.30900893319447,78.01,0.0,critical,142,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S005,P0003,Toys,2024-01-25,97,0,0,1,64.3,440.9,83.1,35.655656360446415,77.47,1.3,critical,51,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S005,P0003,Toys,2024-01-26,48,0,0,1,65.8,433.2,81.6,35.035542347554575,77.22,0.6,critical,100,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S005,P0003,Toys,2024-01-27,61,0,0,1,63.1,434.7,80.3,34.47546783561505,76.97,0.8,critical,83,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-28,S005,P0003,Toys,2024-01-28,71,0,0,1,59.9,437.7,80.3,34.47546783561505,76.68,0.9,critical,70,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-29,S005,P0003,Toys,2024-01-29,116,0,0,1,60.1,435.8,80.3,34.47546783561505,76.49,1.5,critical,25,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-30,S005,P0003,Toys,2024-01-30,92,0,0,1,66.0,459.5,80.3,34.47546783561505,77.29,1.2,critical,55,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S005,P0004,Groceries,2023-12-28,15,0,0,1,96.0,671.8,2.3,1.0,98.41,0.2,critical,84,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S005,P0004,Groceries,2023-12-29,129,0,0,1,81.2,583.8,127.4,54.682016125621026,97.94,1.3,critical,80,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S005,P0004,Groceries,2023-12-30,91,0,0,1,83.5,550.5,90.2,38.700571671219265,97.14,0.9,critical,83,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S005,P0004,Groceries,2023-12-31,61,0,0,1,64.9,500.0,74.9,32.15804991263951,96.09,0.6,critical,79,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S005,P0004,Groceries,2024-01-01,78,0,0,1,64.6,419.8,92.0,39.473841566689345,95.76,0.8,critical,79,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S005,P0004,Groceries,2024-01-02,74,0,0,1,56.4,391.1,85.8,36.84176524340993,95.39,0.8,critical,69,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S005,P0004,Groceries,2024-01-03,61,0,0,1,57.4,404.3,84.5,36.251420328620576,95.37,0.6,critical,81,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S005,P0004,Groceries,2024-01-04,154,0,0,1,51.3,362.8,82.4,35.35759991264818,93.96,1.6,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S005,P0004,Groceries,2024-01-05,74,0,0,1,50.2,363.1,79.1,33.93735284263739,93.34,0.8,critical,56,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S005,P0004,Groceries,2024-01-06,88,0,0,1,61.0,391.8,77.0,33.02725239433897,93.56,0.9,critical,50,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S005,P0004,Groceries,2024-01-07,21,0,0,1,47.8,369.4,76.4,32.80770940253549,93.68,0.2,critical,104,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S005,P0004,Groceries,2024-01-08,0,0,0,1,58.8,380.8,73.2,31.412863119407557,93.97,0.0,critical,132,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S005,P0004,Groceries,2024-01-09,126,0,0,1,51.1,348.1,85.4,36.636513287665466,92.96,1.4,critical,11,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S005,P0004,Groceries,2024-01-10,83,0,0,1,46.6,328.5,104.9,45.0056149175217,92.64,0.9,critical,69,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S005,P0004,Groceries,2024-01-11,18,0,0,1,52.9,369.1,114.2,49.020444518684975,93.38,0.2,critical,150,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S005,P0004,Groceries,2024-01-12,0,0,0,1,57.7,427.9,110.3,47.35973918325423,94.72,0.0,critical,169,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S005,P0004,Groceries,2024-01-13,75,0,0,1,75.2,486.7,110.6,47.45297740778051,95.96,0.8,critical,111,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S005,P0004,Groceries,2024-01-14,0,0,0,1,63.5,485.6,110.4,47.367249021878656,96.14,0.0,critical,174,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S005,P0004,Groceries,2024-01-15,0,0,0,1,78.0,529.4,108.8,46.713298379032146,97.04,0.0,critical,187,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S005,P0004,Groceries,2024-01-16,0,0,0,1,83.6,584.3,105.9,45.467526073552335,97.61,0.0,critical,190,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S005,P0004,Groceries,2024-01-17,11,0,0,1,88.8,620.7,106.2,45.58576251765439,97.92,0.1,critical,185,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S005,P0004,Groceries,2024-01-18,21,0,0,1,93.1,636.5,104.8,44.970753854677014,98.02,0.2,critical,177,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S005,P0004,Groceries,2024-01-19,58,0,0,1,82.0,600.3,102.9,44.15134729387017,97.47,0.6,critical,127,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S005,P0004,Groceries,2024-01-20,0,0,0,1,89.1,610.2,104.7,44.941536658432994,98.34,0.0,critical,194,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S005,P0004,Groceries,2024-01-21,92,0,0,1,86.3,629.6,104.1,44.65682284595458,98.6,0.9,critical,99,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S005,P0004,Groceries,2024-01-22,80,0,0,1,93.4,653.5,102.0,43.770835156475854,100.04,0.8,critical,116,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S005,P0004,Groceries,2024-01-23,0,0,0,1,94.6,646.4,101.4,43.50255672156186,100.3,0.0,critical,196,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S005,P0004,Groceries,2024-01-24,2,0,0,1,94.3,650.7,99.7,42.782661118705875,100.27,0.0,critical,192,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S005,P0004,Groceries,2024-01-25,0,0,0,1,96.3,686.4,102.3,43.88745212783729,100.63,0.0,critical,199,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S005,P0004,Groceries,2024-01-26,2,0,0,1,98.1,713.4,100.6,43.15772885027387,100.71,0.0,critical,197,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
